subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,block,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
66cb185ac5d99ffdcc950900,53.0,0.0,low_reward,0.4448595025237719,0.1715373222979442,0.10449007980808092,0.2530347715869985,2.0,0.9828812544983655,0.598711343680755,1.4498485250758577,full
66cb185ac5d99ffdcc950900,53.0,0.0,high_reward,0.7320227300187901,0.2143321146059577,0.1403615163791881,0.30623298454172576,1.0,0.8463702189327389,0.5542697489174236,1.2092750479670862,equal-weights
5ac560359534ba0001c74715,54.0,0.0,low_reward,0.7880826262458742,0.1972188595758227,0.12653676843027792,0.28490616266822,2.0,0.7454627452539038,0.47829323712992566,1.0769098382335607,equal-weights
5ac560359534ba0001c74715,54.0,0.0,high_reward,0.7076755757120563,0.23231045886026666,0.15657718374050633,0.3254893954741353,1.0,0.9372277945188391,0.6316912691277241,1.3131466820569813,full
666149cb6a138209b157427b,55.0,0.0,low_reward,0.35742636666057137,0.090521383733927,0.04325200017161175,0.1567518021442846,2.0,0.6257586118252744,0.2989935689185708,1.0835979971233511,equal-weights
666149cb6a138209b157427b,55.0,0.0,high_reward,0.5750686199894779,0.13863077855351247,0.07922037778595457,0.2160787873287135,1.0,0.6472310772510564,0.3698593558345123,1.0088157027833538,equal-weights
6715a60371b2c4180b540748,56.0,0.0,low_reward,0.21005712148733377,0.04435666568008849,0.012565551776541818,0.0948288715147579,2.0,0.4979327436439555,0.14105658249020048,1.064516447438917,equal-weights
6715a60371b2c4180b540748,56.0,0.0,high_reward,0.2625190019246734,0.016568217792158623,0.00015755218811193332,0.05105106259514585,1.0,0.15120819270835945,0.0014378843832514021,0.4659124480188043,none
671e3bfd39d6c9c60589ebec,57.0,0.0,low_reward,0.82280025748998,0.21989929393715962,0.1454081865815306,0.3125857020687577,2.0,0.8119881911754713,0.5369263733888255,1.1542369885128327,equal-weights
671e3bfd39d6c9c60589ebec,57.0,0.0,high_reward,0.7576053973658973,0.23231045886026666,0.15493997962112596,0.3235281633307924,1.0,0.8983868011949944,0.5991810844502983,1.2511422566905115,equal-weights
672257bc1a2a2082750a1a44,58.0,0.0,low_reward,0.09012845591550678,0.035374281683715765,0.007657640337745676,0.08065361817659304,2.0,0.8945704413830877,0.1936519519502656,2.039627078691795,equal-weights
672257bc1a2a2082750a1a44,58.0,0.0,high_reward,0.297567899467584,0.1099795651789892,0.056885232932682016,0.17975498055182243,1.0,0.8953428049776391,0.463102249339353,1.4633839316789417,equal-weights
63a2844c9d6acbec7228a420,59.0,0.0,low_reward,0.6692781413374826,0.2506464475007641,0.17090797832067767,0.3474563565544067,2.0,1.0492826081374411,0.7154730140081927,1.4545584653388282,full
63a2844c9d6acbec7228a420,59.0,0.0,high_reward,0.44569939178892853,0.17798324831648257,0.10917160332840689,0.2590765363176939,1.0,1.01821695044477,0.6245552773514714,1.482140163394054,full
66cd09a1e2fb3850eaf08fd8,60.0,1.0,low_reward,-0.008125107804840449,0.012178924035470657,-0.0008325802175294831,0.044462503186612004,1.0,-1370056772802.95,93660339994.38931,-5001768091267.712,equal-weights
66cd09a1e2fb3850eaf08fd8,60.0,1.0,high_reward,-0.006929176174167581,-0.0007980297710970767,-0.0024782575746209673,0.009182930600637474,2.0,89773619541.89127,278789289182.7578,-1033025267826.6774,full
66e070195d3c1fa2a002dd25,61.0,1.0,low_reward,-0.010724726322029095,0.004160869847808378,-0.0017564869042054438,0.025531173975715346,2.0,-468073197528.6638,197594366500.485,-2872105755907.8086,equal-weights
66e070195d3c1fa2a002dd25,61.0,1.0,high_reward,-0.03790162919578182,-0.0003612123531562217,-0.0023867321412512485,0.009743358787217302,1.0,40634248922.19124,268493220375.14392,-1096070117310.6815,full
