subject_ID,subject_index,run,window_size,X,Ntrials,posterior_prob,choice_prob
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,12.0,6.0,0.9781897637794965,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,13.0,1.0,0.8350553203267947,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,15.0,3.0,0.5660704987286405,0.6666666666666666
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,16.0,14.0,0.9925774696620573,0.7142857142857143
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,17.0,5.0,0.9791829441614699,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,18.0,3.0,0.9781104339362048,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,19.0,1.0,0.8344895233042497,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,20.0,7.0,0.9757384932561037,0.8571428571428571
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,22.0,1.0,0.8060785293159621,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,24.0,5.0,0.966870742557209,0.8
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,25.0,1.0,0.8054248330584193,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,26.0,1.0,0.7951874828291755,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,27.0,1.0,0.35490127825412005,0.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,29.0,2.0,0.33782199358956766,0.5
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,30.0,1.0,0.3298318149475171,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,31.0,3.0,0.21326436978237115,0.3333333333333333
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,32.0,13.0,0.9833400675108732,0.46153846153846156
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,33.0,7.0,0.9701577801160401,0.7142857142857143
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,34.0,5.0,0.9690997724601299,0.6
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,35.0,1.0,0.8239958491493735,1.0
5f4d296913fe2f98d46f520c,1.0,1.0,7.0,36.0,6.0,0.9667585898357455,1.0
