subject_ID,subject_index,run,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,oneback_betastar,oneback_loss,oneback_BIC,oneback_rel_entropy,fullparam_betastar,fullparam_h,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
5fd85c9f4bf0b61a395593c7,20.0,1.0,3.522108207605137,91.11418230313353,188.42887378030974,0.10934521548730536,2.7357014510994992,218.6050361362294,443.41058144650145,0.36794735307979204,5.939773662956552,0.9310014543506251,57.49925173046827,127.39952180902193,0.0411607721350432,fullparam,5.939773662956552,57.49925173046827,127.39952180902193,0.0411607721350432
5fd85c9f4bf0b61a395593c7,20.0,2.0,3.530973454771156,90.66336206093033,187.52723329590333,0.11811366339995173,2.811466131571405,213.61293705162785,433.4263832772984,0.3675042820423402,5.657264232016364,0.9352187633042487,60.3048783469481,133.0107750419816,0.05653458892939955,fullparam,5.657264232016364,60.3048783469481,133.0107750419816,0.05653458892939955
62d2aee15e1dc6709bdcace0,21.0,1.0,2.1318783211953636,190.54657408287173,387.29365733978614,0.126957862495855,1.7289023528737069,283.37121482061707,572.9429388152769,0.3152431378259672,2.0771550075901684,0.9964022059099185,189.97002159089993,392.3410615298852,0.1257883848245126,fully_optimal,2.1318783211953636,190.54657408287173,387.29365733978614,0.126957862495855
62d2aee15e1dc6709bdcace0,21.0,2.0,3.1532832730327525,111.85272627824423,229.90596173053115,0.09992938571878437,1.817524839204383,278.0521470170685,562.3048032081797,0.43704788620321494,3.127182941915665,0.9916844619079083,111.76818345786378,235.93738526381296,0.09975789926770841,fully_optimal,3.1532832730327525,111.85272627824423,229.90596173053115,0.09992938571878437
5dd742a140460e6e2b707d58,22.0,1.0,1.2069899947906395,278.12878529250025,562.4580797590432,0.1494870536237947,1.8718387742303688,274.7318529962301,555.6642151665029,0.1425967244224354,1.7368702983712583,0.8615598794667058,263.51112866160486,539.4232756712951,0.11983663449418938,fullparam,1.7368702983712583,263.51112866160486,539.4232756712951,0.11983663449418938
5dd742a140460e6e2b707d58,22.0,2.0,2.3179202431250987,174.0079051466402,354.2163194673231,0.15116413315130153,2.365980157264803,243.05089298931932,492.3022951526813,0.29121076163543774,3.096778126318599,0.9314078140040537,153.2448236574108,318.89066566290694,0.1090483491974893,fullparam,3.096778126318599,153.2448236574108,318.89066566290694,0.1090483491974893
5d6494874e9aae0019598b14,23.0,1.0,5.194878271290077,36.390002308354674,78.98051379075204,0.06431616852176564,2.1185204154107997,259.1821665728345,524.5648423197117,0.516227252222536,5.671454525323215,0.9824321271707858,34.56564100914868,81.53230036638274,0.06061563850309221,fully_optimal,5.194878271290077,36.390002308354674,78.98051379075204,0.06431616852176564
5d6494874e9aae0019598b14,23.0,2.0,4.905482612099199,42.395249658060465,90.99100849016362,0.07423407844698822,2.138347488254945,257.90511290219763,522.010734978438,0.5113737604837776,5.2269318894845895,0.983579505658307,41.15588646783772,94.71279128376082,0.07172015716864592,fully_optimal,4.905482612099199,42.395249658060465,90.99100849016362,0.07423407844698822
5bc32eb1518d030001358396,24.0,1.0,2.148389806090524,189.04631861701958,384.29314640808184,0.2359937751566972,3.3581718752224106,178.56980466777662,363.3401185095959,0.21474323976269527,4.295415185426688,0.845650202257029,124.96752584093429,262.33607002995393,0.10601650786240653,fullparam,4.295415185426688,124.96752584093429,262.33607002995393,0.10601650786240653
5bc32eb1518d030001358396,24.0,2.0,2.0434761311736933,198.67424180894741,403.5489927919375,0.28879252215418993,4.1859583641148,131.39033889665006,268.9811869673428,0.152314017261092,6.037548984363115,0.8183306407508042,83.8961825383343,180.193383424754,0.05597698610832161,fullparam,6.037548984363115,83.8961825383343,180.193383424754,0.05597698610832161
