subject_ID,subject_index,run,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
6637136b0d2876a595d78394,30.0,1.0,0.1428564200073587,0.04110446916093515,0.01675494733280869,0.07694442025097485,0.3596429505215555,0.14659716613811377,0.6732240773353794,1back
6637136b0d2876a595d78394,30.0,2.0,0.20930632808695915,0.12115754969335153,0.074037784854176,0.17562434393627244,0.7274345010731538,0.4445256545900122,1.0544551893871192,full
63d672fd60ac772cd04cc33b,31.0,1.0,0.9117132310701064,0.26506340174565185,0.195871650437779,0.33358081507246434,0.4128291190107914,0.3050648273465179,0.5195431474067175,1back
63d672fd60ac772cd04cc33b,31.0,2.0,0.9251444357813912,0.2698089261201851,0.20241266843385083,0.3389904597283855,0.4167351152236065,0.312637791178651,0.5235898986962514,1back
653166fa42afa6ecf4fc73c4,32.0,1.0,0.5103821704097242,0.24435369337784058,0.18574446549163334,0.31355978821195457,0.618839204679059,0.4704081027358977,0.7941074565890605,none
653166fa42afa6ecf4fc73c4,32.0,2.0,0.6094334785419412,0.3586445534526,0.28709106754911834,0.43773594799668447,0.771716111349182,0.6177503606823137,0.9419016135439382,none
5f2eebd9d21e322a9ed68f09,33.0,1.0,0.3370908901621388,0.06675201232626847,0.03375364860693232,0.11014460793865342,0.2510192562636997,0.1269297430028812,0.41419601601040096,none
5f2eebd9d21e322a9ed68f09,33.0,2.0,-0.009136508578415022,0.004394229543992034,-0.0015690894980270097,0.01888548266139445,-1136252506894.278,405732531226.61774,-4883376437914.361,1back
5a00a8160fff620001a6b776,34.0,1.0,0.8785347103599025,0.6795383881655456,0.5932875885489931,0.7616853801362835,1.0834319220097244,0.9459167039869392,1.21440417456846,full
5a00a8160fff620001a6b776,34.0,2.0,0.8868083788069752,0.5988153821713674,0.5137764538505897,0.6841591524604568,0.9488406458453692,0.814093954173388,1.084070368612919,full
637ce608b8f8f923bf784d84,35.0,1.0,0.5550810608646225,0.17521725824728626,0.11702430915760574,0.2421582767513479,0.4105646615485225,0.2742084105347322,0.5674191682378436,1back
637ce608b8f8f923bf784d84,35.0,2.0,0.6417799774825673,0.2673469891223559,0.1997734785710262,0.3431882892947661,0.5494335147490285,0.4105609898403759,0.7052974436964107,1back
6307bee7b345c1bf0fb2f362,36.0,1.0,0.8410274401838982,0.5701021991475489,0.48665305640695017,0.659679561015602,0.937168189479793,0.7999894833937862,1.0844208297358475,full
6307bee7b345c1bf0fb2f362,36.0,2.0,0.8971858050242304,0.6452579366162202,0.561782506759796,0.7306114013260121,1.0148549051138998,0.8835656258366275,1.149097937882233,full
5df0524c1217a00b60a0328d,37.0,1.0,0.8650399632486544,0.5923594163591023,0.503672001845454,0.6788669169231585,0.9544283408869878,0.8115323565332866,1.0938119785188734,full
5df0524c1217a00b60a0328d,37.0,2.0,0.8066654544772813,0.5558456388158546,0.4753046619703698,0.6436854955769267,0.9428339484060577,0.8062191008568692,1.0918292686786,full
5c45370eb00b3300018f9cd1,38.0,1.0,0.802147862601408,0.6516584341447225,0.5653947566462847,0.7401470474732481,1.110159934821678,0.9632018451671891,1.2609084068094432,full
5c45370eb00b3300018f9cd1,38.0,2.0,0.8258910856818641,0.5635654770878574,0.4837690577404684,0.6523409661111533,0.9389510551096913,0.8060030034877751,1.0868590489013474,full
5d1ccc7c7e747d0016183e65,39.0,1.0,0.2884519353374415,0.20407254944266343,0.1433976799810305,0.2681214392518686,0.8919186141455768,0.6267332884784016,1.1718504187523466,full
5d1ccc7c7e747d0016183e65,39.0,2.0,0.652243649135261,0.49829734906190043,0.41937552910188464,0.5889601467645567,1.0094043028497939,0.8495318395377714,1.19306054401132,full
5e8950c8b739115ed69e9fc3,40.0,1.0,0.6508739323280668,0.22856847919853335,0.16305490510702791,0.2975719986158786,0.4638821589091698,0.33092166368258913,0.6039255352832394,1back
5e8950c8b739115ed69e9fc3,40.0,2.0,0.7068919901853747,0.257995039367608,0.19324530518854463,0.3258009886829184,0.4873671217608591,0.3650512366997261,0.6154563688916107,1back
