subject_ID,subject_index,exclude_Ixr,trial_ID,trial_index,observation_1,observation_2,observation_3,observation_4,observation_5,latent_state,optimal_choice,correct,intertrial_duration,trial_start_time,choice,rt,observation_encoding,observation_encoding_ew,observation_encoding_iw
60d50ceb7c563c73f91d9ec5,17.0,0.0,355.0,67.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3837,973.0993,2.0,0.4672,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,94.0,68.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.4576,975.5826,2.0,0.267,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,276.0,69.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5211,983.049,1.0,0.0671,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,245.0,70.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6504,985.2824,1.0,0.167,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,297.0,71.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.417,987.7322,1.0,0.2337,3200.0,50,3000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,448.0,72.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.6003,990.0156,2.0,0.2337,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,432.0,73.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5338,992.4822,2.0,0.2671,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,52.0,74.0,2.0,4.0,4.0,1.0,4.0,1.0,1.0,0.0,0.6081,994.9158,2.0,0.2172,3011.0,32,3001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,201.0,75.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.6094,997.3821,1.0,0.1837,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,87.0,76.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,0.5096,999.8154,2.0,0.3496,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,595.0,77.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.4897,1002.3154,2.0,0.2337,1220.0,32,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,594.0,78.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.773,1004.6811,1.0,0.1671,1220.0,32,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,540.0,79.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.4903,1007.2653,2.0,0.0671,140.0,14,140.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,450.0,80.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4836,1009.4653,2.0,0.3005,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,469.0,81.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.4172,1011.8818,2.0,0.2338,1031.0,14,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,136.0,82.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.5336,1014.1653,1.0,0.2838,2120.0,32,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,97.0,83.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.6101,1016.615,2.0,0.2837,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,68.0,84.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.4103,1019.1484,1.0,0.3003,1301.0,41,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,371.0,85.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4385,1021.4984,2.0,0.3171,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,557.0,86.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.4888,1028.4149,2.0,0.1505,1040.0,14,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,188.0,87.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.6338,1030.6982,1.0,0.1336,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,235.0,88.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.7003,1033.0982,1.0,0.217,500.0,50,500.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,310.0,89.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.517,1035.648,2.0,0.0338,23.0,5,3.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,180.0,90.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.8504,1037.8314,1.0,0.0337,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,57.0,91.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5838,1040.348,1.0,0.1669,401.0,41,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,584.0,92.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,0.4504,1042.7314,2.0,0.0504,2030.0,23,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,156.0,93.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4169,1044.8647,1.0,0.2004,410.0,41,410.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,149.0,94.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4837,1047.1144,1.0,0.0337,410.0,41,410.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,560.0,95.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.5504,1049.2645,2.0,0.0169,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,439.0,96.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5671,1051.4644,2.0,0.2004,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,206.0,97.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.6001,1053.8644,1.0,0.2338,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,186.0,98.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.8503,1056.3308,1.0,0.0006,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,21.0,99.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,0.6493,1166.4625,1.0,0.3091,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,390.0,100.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.3825,1169.2946,2.0,0.2033,1112.0,23,1002.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,593.0,101.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,1.0,0.5059,1171.5113,2.0,0.2546,1220.0,32,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,491.0,102.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4522,1173.8945,2.0,0.0081,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,385.0,103.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.4361,1175.9778,2.0,0.1305,212.0,23,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,457.0,104.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4017,1178.1779,2.0,0.0212,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,258.0,105.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.1663,1180.2277,1.0,0.0172,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,131.0,106.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.4245,1183.0443,1.0,0.0282,2120.0,32,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,408.0,107.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5454,1185.111,2.0,0.1513,41.0,5,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,332.0,108.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4004,1187.4275,2.0,0.1325,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,549.0,109.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.3896,1189.5942,2.0,0.0353,140.0,14,140.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,554.0,110.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,1.0,0.4698,1191.6442,2.0,0.144,1040.0,14,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,470.0,111.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.3691,1193.8775,2.0,0.0842,1031.0,14,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,596.0,112.0,2.0,2.0,3.0,4.0,4.0,2.0,1.0,0.0,0.7548,1195.9608,1.0,0.244,2120.0,32,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,195.0,113.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5036,1198.5941,1.0,0.1922,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,365.0,114.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4425,1200.9274,2.0,0.4165,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,292.0,115.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.4261,1203.4106,1.0,0.0418,3200.0,50,3000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,171.0,116.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.6488,1205.4939,1.0,0.224,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,189.0,117.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5376,1207.9939,1.0,0.1191,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,162.0,118.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4677,1210.2772,1.0,0.0503,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,559.0,119.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.3788,1212.4271,2.0,0.2349,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,30.0,120.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3215,1214.6604,1.0,0.2231,311.0,32,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,31.0,121.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.3477,1216.827,1.0,0.1143,311.0,32,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,152.0,122.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3583,1218.927,1.0,0.2594,410.0,41,410.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,307.0,123.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.5714,1221.1604,2.0,0.0314,23.0,5,3.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,588.0,124.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.5122,1223.3936,1.0,0.2453,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,135.0,125.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3954,1225.7935,1.0,0.1373,2120.0,32,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,440.0,126.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3983,1227.9768,2.0,0.1693,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,478.0,127.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4067,1230.1768,2.0,0.016,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,116.0,128.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,0.0,0.6172,1232.2268,2.0,0.253,1220.0,32,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,185.0,129.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4564,1234.7434,1.0,0.146,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,482.0,130.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.3935,1236.9766,2.0,0.2245,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,492.0,131.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.7257,1239.21,1.0,0.0849,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,348.0,132.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4,1241.6766,2.0,0.3108,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,167.0,133.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.6857,1244.0266,1.0,0.1848,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,403.0,134.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.4608,1246.5274,2.0,0.1248,41.0,5,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,266.0,135.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6192,1248.7265,1.0,0.0116,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,29.0,136.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,0.6486,1250.9764,1.0,0.0096,311.0,32,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,506.0,137.0,1.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,0.4124,1253.2596,2.0,0.2047,2021.0,23,2001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,254.0,138.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5068,1255.493,1.0,0.0235,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,401.0,139.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.4406,1283.709,2.0,0.1486,41.0,5,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,527.0,140.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3504,1285.9422,2.0,0.1671,50.0,5,50.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,61.0,141.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,14.8002,1288.0933,1.0,0.2005,1301.0,41,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,453.0,142.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5003,1304.7264,2.0,0.2671,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,320.0,143.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.417,1307.1262,2.0,0.017,113.0,14,3.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,535.0,144.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.4003,1309.1927,2.0,0.2338,140.0,14,140.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,350.0,145.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3504,1311.4595,2.0,0.167,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,421.0,146.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.3836,1313.6094,2.0,0.0338,41.0,5,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,101.0,147.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4505,1315.6594,1.0,0.2171,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,566.0,148.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.4171,1317.9595,2.0,0.1004,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,137.0,149.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,0.0,0.8906,1320.1096,2.0,0.0408,2120.0,32,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,5.0,150.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.4772,1322.6927,1.0,0.0504,302.0,32,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,327.0,151.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4003,1324.8593,2.0,0.0006,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,203.0,152.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.9838,1326.8926,1.0,0.1338,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,456.0,153.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,17.3334,1329.6425,2.0,0.0837,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,200.0,154.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.5837,1348.6924,1.0,0.0337,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,237.0,155.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5001,1350.9421,1.0,0.117,500.0,50,500.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,267.0,156.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4836,1353.192,1.0,0.167,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,451.0,157.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5338,1355.4753,2.0,0.0505,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,529.0,158.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3837,1357.692,2.0,0.0505,50.0,5,50.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,474.0,159.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4337,1359.7586,2.0,0.317,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,583.0,160.0,2.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,0.3837,1362.1419,2.0,0.1003,1130.0,23,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,20.0,161.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.923,1364.2586,2.0,0.167,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,476.0,162.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4399,1366.9917,2.0,0.1837,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,221.0,163.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.4757,1369.2584,1.0,0.1338,3110.0,41,3000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,220.0,164.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.5671,1371.5075,1.0,0.1836,3110.0,41,3000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,337.0,165.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.5337,1373.8917,2.0,0.0171,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,280.0,166.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4171,1376.075,1.0,0.0504,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,531.0,167.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.4171,1378.1749,2.0,0.017,140.0,14,140.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,252.0,168.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4169,1380.2416,1.0,0.0007,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,570.0,169.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.4336,1382.2914,2.0,0.0838,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,141.0,170.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.367,1384.4414,1.0,0.1503,410.0,41,410.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,71.0,171.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.4504,1386.5915,1.0,0.0504,1301.0,41,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,481.0,172.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.3334,1388.7248,2.0,0.2004,221.0,23,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,103.0,173.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3505,1390.8913,1.0,0.0171,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,359.0,174.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3672,1392.8914,2.0,0.0504,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,112.0,175.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3503,1394.9413,1.0,0.4171,1220.0,32,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,98.0,176.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4337,1397.3412,1.0,0.0008,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,562.0,177.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.3835,1399.4079,2.0,0.0504,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,67.0,178.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,0.6838,1401.4744,1.0,0.2336,1301.0,41,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,165.0,179.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4838,1404.0245,1.0,0.0505,1310.0,41,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,504.0,180.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.367,1406.1911,2.0,0.0504,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,273.0,181.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.467,1408.2409,1.0,0.1504,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,587.0,182.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.9404,1410.4909,1.0,0.1003,320.0,32,320.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,256.0,183.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5438,1413.1743,1.0,0.017,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,214.0,184.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.4337,1415.3741,1.0,0.0337,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,264.0,185.0,4.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6003,1417.4742,1.0,0.1504,1400.0,50,1000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,151.0,186.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.417,1419.8574,1.0,0.1503,410.0,41,410.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,336.0,187.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3837,1422.0573,2.0,0.0171,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,363.0,188.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.367,1424.0907,2.0,0.0837,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,272.0,189.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3837,1426.1739,1.0,0.0505,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,366.0,190.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.417,1428.2406,2.0,0.017,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,279.0,191.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4671,1430.3073,1.0,0.1503,2300.0,50,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,428.0,192.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5337,1432.5574,2.0,0.117,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,514.0,193.0,3.0,2.0,3.0,1.0,4.0,2.0,1.0,0.0,0.5234,1434.8404,1.0,0.1836,1211.0,32,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,311.0,194.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.389,1437.1905,2.0,0.1002,23.0,5,3.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,59.0,195.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.4004,1439.3237,1.0,0.0007,401.0,41,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,338.0,196.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4004,1441.3571,2.0,0.1339,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,204.0,197.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.567,1443.5237,1.0,0.0005,2210.0,41,2000.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,306.0,198.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.417,1445.7237,2.0,0.0671,23.0,5,3.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,446.0,199.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,15.5668,1447.8403,2.0,0.1338,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,503.0,200.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,0.0,0.4552,1465.1734,1.0,0.3002,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,547.0,201.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.5399,1467.573,2.0,0.1004,140.0,14,140.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,339.0,202.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.4169,1469.8566,2.0,0.2171,32.0,5,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,352.0,203.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3504,1472.1231,2.0,0.1337,122.0,14,2.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,458.0,204.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3838,1474.2398,2.0,0.0836,131.0,14,1.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,569.0,205.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.4504,1476.3397,2.0,0.0838,230.0,23,230.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,499.0,206.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.4004,1478.5064,2.0,0.0504,1121.0,23,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,471.0,207.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,0.367,1480.5897,2.0,0.1504,1031.0,14,1001.0
60d50ceb7c563c73f91d9ec5,17.0,0.0,341.0,208.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.3338,1482.7396,2.0,0.0836,32.0,5,2.0
