subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
671cbb68f651eede3c043bc5,18.0,0.0,run_2,0.2646464652197895,0.08722869397007726,0.03911055940748178,0.15004413433297503,0.7901761500519515,0.35428973944724435,1.359200636957594,equal-weights
6706eddbdf9669a7c532dee6,19.0,0.0,run_1,0.45772492720628033,0.1500114968278047,0.08669027983928204,0.22632969353248344,0.8394024857023294,0.48508306311250865,1.2664476480591975,equal-weights
6706eddbdf9669a7c532dee6,19.0,0.0,run_2,0.435697995223435,0.17740364846287734,0.11284613109663896,0.2546549173507022,1.0343681478811024,0.6579596565760807,1.4847887148385246,full
66fb202ecae59771b3c026b9,20.0,0.0,run_1,0.5694731982338239,0.1764776246783926,0.11204373073997097,0.26234979880662607,0.8300284920690046,0.5269760913960798,1.233911711441639,equal-weights
66fb202ecae59771b3c026b9,20.0,0.0,run_2,0.5551281403302145,0.14824310619602202,0.08558194801647558,0.21559251183958644,0.7109419214326043,0.410432539657693,1.0339351255298377,equal-weights
6331b9456956d880a1e4632f,21.0,0.0,run_1,0.25334904991674806,0.07275722091075754,0.03475296801304985,0.13358740905864644,0.6861227631228667,0.3277310779789389,1.2597699729923457,equal-weights
6331b9456956d880a1e4632f,21.0,0.0,run_2,0.42867251670873613,0.11648020474421016,0.06084113908809848,0.19225894249819847,0.688488793881642,0.3596185511618641,1.1364001954171032,equal-weights
661415341b1fdb1844c6f6a6,22.0,0.0,run_1,0.536223253236947,0.2371206633004514,0.1608197601060521,0.33200077332415445,1.1680901419827512,0.7922210312725317,1.6354830703185559,full
661415341b1fdb1844c6f6a6,22.0,0.0,run_2,0.6664113487899316,0.23339944944306118,0.1598025726348693,0.3253116265922623,0.9799426845460757,0.6709414370893179,1.3658419051011579,full
626aa30c05328c5519b86746,23.0,0.0,run_1,0.42075132082320676,0.14678332929663718,0.0835586137136798,0.22193866915089258,0.8814080138306958,0.5017547435716064,1.3327025794134089,equal-weights
626aa30c05328c5519b86746,23.0,0.0,run_2,0.5558478003079145,0.1568940035120459,0.09562505736650086,0.24286367172246554,0.7516826860103958,0.4581417923064906,1.1635652925427051,equal-weights
670ba79675ed936b7ccd14d6,24.0,0.0,run_1,0.477604897170382,0.1474244108008049,0.08580030679972683,0.2249131756962478,0.7966119461933872,0.46362436866762724,1.215324664637866,equal-weights
670ba79675ed936b7ccd14d6,24.0,0.0,run_2,0.5468775002844195,0.19774079814468257,0.12514241701399745,0.2845350285529051,0.9593262294851502,0.6071200490192054,1.3804026213062404,full
66d5acc304697c2e06d5ffca,25.0,0.0,run_1,0.11607146222666032,0.05219932149015306,0.01892290954261296,0.10594013724180118,1.0326790918042372,0.37435913883374095,2.0958541526850545,full
66d5acc304697c2e06d5ffca,25.0,0.0,run_2,0.01627305580902358,-0.005035402629221937,-0.005243334329868933,0.008691283345428994,-0.6941894102062082,-0.7228552379987347,1.1981955175708887,equal-weights
60e7739644eb45bfddedf039,26.0,0.0,run_1,0.06475323965435478,0.0020395527234446723,-0.004001204139972278,0.02910036075039092,0.07139718385702182,-0.14006733160032833,1.018695806643453,equal-weights
60e7739644eb45bfddedf039,26.0,0.0,run_2,0.02574731743250374,-0.0037011258267409504,-0.003973076586213035,0.00937303076020803,-0.323416570430368,-0.3471805239060712,0.8190463131792897,none
672221eef8b9710c0eab0c8b,27.0,0.0,run_1,0.30071452007539884,0.07270754605120675,0.03145385435412534,0.13398985195754162,0.5863317116729885,0.2536516945459624,1.0805274488255376,equal-weights
672221eef8b9710c0eab0c8b,27.0,0.0,run_2,0.16525079654009112,0.057731905705922834,0.022795478281426446,0.11794851092300626,0.8131959792663821,0.321090929828917,1.6613907625295228,equal-weights
671fcce446b3e46d24370110,28.0,0.0,run_1,0.4765616215847351,0.17093905426651165,0.10649068831942599,0.2579065680890959,0.9253261070430785,0.5764546579585048,1.396098051757367,equal-weights
671fcce446b3e46d24370110,28.0,0.0,run_2,0.4289411479954955,0.15680422730830973,0.08952159670820073,0.24221517793145433,0.9263480565763056,0.5288642950243652,1.4309279998486122,equal-weights
63cff43985317bac287a325f,29.0,0.0,run_1,0.7531393851911632,0.2634814623673574,0.1772145909193037,0.3640961139346085,1.0225390976635045,0.6877479966267325,1.4130121658669201,full
63cff43985317bac287a325f,29.0,0.0,run_2,0.7926762089061333,0.22653546550890966,0.1531637270375205,0.31482937809480843,0.8534953182686585,0.5770598597505744,1.1861515796376887,equal-weights
5d63179aa3b94d0001da4bb6,30.0,0.0,run_1,0.5305282103680832,0.1924749114974426,0.12399318744972279,0.2825734950843825,0.9560860626389809,0.615914861113926,1.4036353009309077,full
5d63179aa3b94d0001da4bb6,30.0,0.0,run_2,0.6009257375207803,0.14678332929663718,0.08028051173639007,0.22573666821944052,0.6632166271683398,0.3627344499970867,1.019954462418273,equal-weights
64143c6c286640f3d1348cf8,31.0,0.0,run_1,0.5630968186034958,0.1715373222979442,0.10145132440040096,0.2564763633801262,0.8137318891073645,0.4812607352783174,1.2166623151677716,equal-weights
64143c6c286640f3d1348cf8,31.0,0.0,run_2,0.5668591761264459,0.17637970056140279,0.10863327197659997,0.26288030970022924,0.8324781952362147,0.5127281082224191,1.2407444002106063,equal-weights
6600214d71ce9b3918064857,32.0,0.0,run_1,0.6132141590370597,0.18693545942731146,0.11500517045373154,0.27468848257458106,0.8322383816965563,0.5120040747666014,1.22291564644237,equal-weights
6600214d71ce9b3918064857,32.0,0.0,run_2,0.6953643343522569,0.24508608284007294,0.1644932267094499,0.33435483835889046,1.0001229274777366,0.6712476103927317,1.3644019924788784,full
6630db626300f92fb51c5172,33.0,0.0,run_1,0.24253536634441472,0.09728488419306316,0.04978733891556707,0.16167643402907808,0.9549863567578997,0.48873193197508524,1.5870789176315583,full
6630db626300f92fb51c5172,33.0,0.0,run_2,0.4145691523035161,0.1493462906627972,0.08606466254851589,0.22470262854286255,0.908137453494474,0.5233376948018172,1.366360503316219,equal-weights
66d5e503d83cb35d8bc7a73c,34.0,0.0,run_1,-0.00838056005735673,-0.0026792049437381446,-0.004752152450415101,0.01538613043618324,301394677247.75397,534588985949.9182,-1730848484638.5544,full
66d5e503d83cb35d8bc7a73c,34.0,0.0,run_2,0.07352850971625292,-0.0034541571333276118,-0.0037020088931082606,0.009114989324923337,-0.10672125792250599,-0.11437900207284685,0.2816209828210412,none
5c7cf8b58ca9000001b52f6e,35.0,0.0,run_1,0.7155934561394176,0.25683907350806073,0.17666930360828642,0.3548556642720886,1.0288194691588701,0.7076836739532937,1.421444218583706,full
5c7cf8b58ca9000001b52f6e,35.0,0.0,run_2,0.708240713068135,0.24398880324938346,0.16731651484307297,0.3358124429538138,0.9838358620005134,0.6746702529595376,1.3540962531230354,full
6729136bb1df1c050249f3e7,36.0,0.0,run_1,0.3768505611147127,0.17192701622245524,0.10680893881238078,0.2563348305413873,1.1348078349669373,0.7049946149938655,1.6919433633217178,full
6729136bb1df1c050249f3e7,36.0,0.0,run_2,0.36526548189370933,0.11221699314113932,0.05672706867023138,0.18129620761716125,0.7611771013827906,0.3847843761598658,1.2297470992843103,equal-weights
671eca42d22a5b2ad604245e,37.0,0.0,run_1,0.4736098345149149,0.23426501630193766,0.15711383252446356,0.31878371631943003,1.2745719839335174,0.8548134603504074,1.734415151561812,full
671eca42d22a5b2ad604245e,37.0,0.0,run_2,0.5415334539145114,0.19291494402264064,0.12356578891156457,0.2868002204801078,0.9430457954648647,0.6040392479012623,1.4019947673437874,full
5d0a8a22c0fd80001626e38d,38.0,0.0,run_1,0.40966954202945693,0.14564791443282646,0.08203956810896891,0.21952373994686705,0.8946145486794789,0.5039124074208022,1.3483827235135137,equal-weights
5d0a8a22c0fd80001626e38d,38.0,0.0,run_2,0.3046321404753524,0.1185907803896675,0.06543112782254369,0.19220009172716584,0.9452514014274459,0.5215318178024781,1.5319690574817757,full
665dd4ef9ba81d499d675de5,39.0,0.0,run_1,0.029260638312268012,0.007357963975989187,-0.0023109982011299264,0.038434860616488306,0.5660984812712969,-0.17780089385453562,2.9570566387480754,equal-weights
665dd4ef9ba81d499d675de5,39.0,0.0,run_2,0.16473278268973926,0.019810947280304428,0.001250190263486491,0.05632944380908837,0.27988394900639935,0.01766236530758024,0.7958078407636578,none
616ef680ab8ca318a227f5ec,40.0,0.0,run_1,0.11695938764482997,0.05485418043548519,0.020126493195473168,0.1082436379243361,1.0771751647681524,0.395225276395056,2.1255874682766036,full
616ef680ab8ca318a227f5ec,40.0,0.0,run_2,-0.013633423209174577,0.003096802136772854,-0.0022435951223491795,0.026759844918637723,-348371886478.58514,252391154083.04352,-3010323954986.3394,equal-weights
66b19980c3c58c2bba58922e,41.0,0.0,run_1,0.5671738423084749,0.19180170241265365,0.119080877473963,0.2754427523064967,0.9048849379932628,0.561801543332399,1.2994879331431555,equal-weights
66b19980c3c58c2bba58922e,41.0,0.0,run_2,0.591198898882848,0.2184786883373615,0.14400695607985056,0.3059510033150839,0.9991294786881185,0.6585612356540271,1.3991509596317555,full
5e9f877ee0b0960f3d2b6d30,42.0,0.0,run_1,0.40381511712019985,0.09430496411629391,0.04486236308728922,0.16013864306445783,0.5864562236627987,0.2789865017955634,0.9958574795517086,equal-weights
5e9f877ee0b0960f3d2b6d30,42.0,0.0,run_2,0.46772455190248663,0.16636106655222843,0.09687965617302417,0.2502687097846211,0.9144439964899417,0.5325225535364,1.3756627311594063,equal-weights
66706191120230e6a89ddd0e,43.0,0.0,run_1,0.6365489281827216,0.16194658263558123,0.09673944833077351,0.23831256684484636,0.7019544239725184,0.4193153237524851,1.032961349739728,equal-weights
66706191120230e6a89ddd0e,43.0,0.0,run_2,0.6508087125506844,0.1924749114974426,0.12147265179808929,0.2806214416956457,0.821415539656712,0.5184027520988632,1.197594071748598,equal-weights
673d6028f83d1741dc6af737,44.0,0.0,run_1,0.5890227880398472,0.17517657610528198,0.10680435861283506,0.2618875989047431,0.8032950056646629,0.48976529718987416,1.2009196944188212,equal-weights
673d6028f83d1741dc6af737,44.0,0.0,run_2,0.6428120637865826,0.19997252287193773,0.13261693741986819,0.2845958737133503,0.8608176514032551,0.5708734328424248,1.2250940683779439,equal-weights
66b67e59805551bf822ba31a,45.0,0.0,run_1,0.6230493001011057,0.21531569520081445,0.13397454972927716,0.3115217616057539,0.9476470393136692,0.5896485403719478,1.3710690007625357,full
66b67e59805551bf822ba31a,45.0,0.0,run_2,0.670714236273646,0.18731163073074297,0.1248595206295079,0.2773568018146324,0.7830008517218413,0.5219382833681111,1.159408047457992,equal-weights
671b23ad48265220d2591cb6,46.0,0.0,run_1,0.37907445046290134,0.14298366053928074,0.08232106776887943,0.2198329876642172,0.9389806641730504,0.5406064622874981,1.4436539390973617,full
671b23ad48265220d2591cb6,46.0,0.0,run_2,0.5671910330274825,0.19814030145293512,0.12828838201362422,0.2868281031476048,0.9347677183614485,0.6052268885623066,1.353170705682587,full
66bad646458ce3651a4b0eec,47.0,0.0,run_1,0.43205626545639314,0.1438471207216201,0.08497904526528863,0.22517359148452354,0.8446536136415229,0.4989871003816654,1.3221932200653141,equal-weights
66bad646458ce3651a4b0eec,47.0,0.0,run_2,0.5548191422868846,0.1926710603644721,0.11842977785220138,0.28594304025618084,0.9244032672834701,0.5682061093302504,1.3719065030823039,equal-weights
6693f1d9fe7d710187a5f8f5,48.0,0.0,run_1,0.5038915494778969,0.1523006193376287,0.08899235182230496,0.23478132843547275,0.7880649790246289,0.46048240760416786,1.2148535145395958,equal-weights
6693f1d9fe7d710187a5f8f5,48.0,0.0,run_2,0.457987179276004,0.15142390545028733,0.08980290352513993,0.23246947929900022,0.8469063315962913,0.5022631490385165,1.3001901736436996,equal-weights
65ce8604935f026846d91805,49.0,0.0,run_1,0.5779321358547491,0.22350387381135411,0.151204434605103,0.3157257341277967,1.0395784162059407,0.7032937012213093,1.4685278292628814,full
