subject_ID,subject_index,exclude_Ixr,condition,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class,opt_betastar,opt_loss,opt_BIC,opt_rel_entropy,equalweights_betastar,equalweights_loss,equalweights_BIC,equalweights_rel_entropy,ignoreweak_betastar,ignoreweak_loss,ignoreweak_BIC,ignoreweak_rel_entropy,fullparam_betastar,fullparam_WSratio,fullparam_loss,fullparam_BIC,fullparam_rel_entropy,best_model,best_model_betastar,best_model_loss,best_model_BIC,best_model_rel_entropy
568e7144e3ef9e000da20149,15.0,0.0,run_2,0.41314203008444744,0.15142390545028733,0.08928956842009877,0.23358573365392787,0.9234663720040504,0.5445369643684591,1.4245344509365767,equal-weights,3.003439640965244,123.80900803493849,253.32179854453315,0.0965447541227882,3.2139485047238034,124.8640639427741,255.4319103602044,0.100061607148907,2.588058651256278,143.96061097262833,293.62500441991284,0.1637167639150877,3.7204476218703566,1.6266377196540531,119.8238657342594,251.0552964178312,0.0832609464538579,fullparam,3.7204476218703566,119.8238657342594,251.0552964178312,0.0832609464538579
5e837e917441520b9c662931,16.0,0.0,run_1,0.39600307075968805,0.20273256149165572,0.12854209183664525,0.2888142571127098,1.2820185710001908,0.8128607840658787,1.8263728256763416,full,2.835540342388213,129.2937217069327,264.2912258885216,0.108649802912781,2.864773643838602,135.59148837503818,276.88675922473254,0.1296423584731326,2.592372288593346,143.81553027387207,293.3348430224003,0.1570558314692456,3.299165146863682,1.8003957706831395,127.25969448640762,265.92695392212767,0.1018697121776974,fully_optimal,2.835540342388213,129.2937217069327,264.2912258885216,0.108649802912781
5e837e917441520b9c662931,16.0,0.0,run_2,0.36438334759308133,0.17009560576489247,0.10336875882096207,0.25240256778746556,1.1562144518943187,0.7026428007103915,1.715690980133108,full,2.828618373883192,129.5242846623027,264.7523517992616,0.1022209731302416,2.745256219840239,139.41250429270215,284.5287910600605,0.135181705231573,2.6923463800133787,140.4727765758754,286.649335626407,0.1387159461754838,3.0162119025368708,2.146771549072911,129.10631386364304,269.6201926765985,0.1008277371347093,fully_optimal,2.828618373883192,129.5242846623027,264.7523517992616,0.1022209731302416
66f480695684a9ff1f525bf8,17.0,0.0,run_1,-0.02285495087338078,-0.00012400981525580095,-0.002460887554277036,0.013462337111836871,13950369243.656002,276835264841.47626,-1514433137452.0994,full,0.1101768650693339,205.67103308118052,417.0357983011638,0.1036117424124506,0.1165191573159798,205.67594725857023,417.0456266559432,0.1036282884642677,0.0112030928213471,205.8629737481682,417.4196796351391,0.1042580072844629,0.1256865900958682,1.8620271885085775,205.6579442407628,422.703352759131,0.1035676722426939,fully_optimal,0.1101768650693339,205.67103308118052,417.0357983011638,0.1036117424124506
66f480695684a9ff1f525bf8,17.0,0.0,run_2,0.10323695630458476,0.02132581150844797,0.0017105078396417804,0.06000058930157993,0.4728193786884899,0.03792405525392721,1.3302866033153322,equal-weights,1.0021021216171864,192.85670570087728,391.4171938764108,0.1322185139729812,0.9644368569178304,195.62069803328603,396.9451785412282,0.1414318217476772,0.9315613672948836,196.43178695511236,398.5673563848808,0.1441354514870982,1.00298317625643,2.4932939397828315,192.8566772867676,397.12091952284766,0.1322184192592824,fully_optimal,1.0021021216171864,192.85670570087728,391.4171938764108,0.1322185139729812
671cbb68f651eede3c043bc5,18.0,0.0,run_1,0.4198766824257741,0.1413697743895105,0.08031657099688665,0.21813768910183068,0.8504028389434762,0.48314033381541255,1.3121964075690742,equal-weights,2.796005859091923,130.61520727888023,266.93419703241665,0.1309627098957478,3.211426175196668,124.93902963264486,255.58184173994596,0.1120421177416298,2.2640138012776445,155.00388729398028,315.71155706261675,0.2122583099460812,3.904601914857781,1.3194702073231044,122.64174204295554,256.6910490352235,0.1043844924426654,equalweights,3.211426175196668,124.93902963264486,255.58184173994596,0.1120421177416298
671cbb68f651eede3c043bc5,18.0,0.0,run_2,0.2646464652197895,0.08722869397007726,0.04002667368644136,0.15057018118181992,0.7901761500519515,0.3625885184499911,1.3639659229529317,equal-weights,1.9938484238094976,159.22358363531217,324.1509497452805,0.1655010724954256,2.167082433611107,158.63065164744626,322.9650857695487,0.1635246325358726,1.7370744994555771,172.95612067228348,351.6160238192232,0.2112761959519965,2.448590968691803,1.5652877363608826,156.73819285780473,324.8839506649219,0.1572164365704008,equalweights,2.167082433611107,158.63065164744626,322.9650857695487,0.1635246325358726
6706eddbdf9669a7c532dee6,19.0,0.0,run_1,0.45772492720628033,0.1500114968278047,0.08796966123563435,0.22951308725090397,0.8394024857023294,0.4922419539106731,1.284260606777146,equal-weights,2.6957891488178576,133.36467266075223,272.4297888948952,0.1634693714075988,3.0832153227857284,128.21699877226484,262.13444111792035,0.1462530707772062,2.162680663299809,157.8251877952691,321.3508191639289,0.2452771143324043,3.7463975227844855,1.289692996064835,126.52613937748364,264.45316590174866,0.1405980226341252,equalweights,3.0832153227857284,128.21699877226484,262.13444111792035,0.1462530707772062
6706eddbdf9669a7c532dee6,19.0,0.0,run_2,0.435697995223435,0.17740364846287734,0.11084833006431384,0.2601206240812321,1.0343681478811024,0.6463112954992593,1.5166570162895092,full,2.9483500030524934,125.58526340917716,256.8743092930105,0.1333603648901298,3.462136643307964,117.67832887825372,241.06044023116365,0.1070039164537183,2.268537528373712,154.84841896176732,315.4006203981908,0.230904216732097,4.288155267423316,1.2438070957764262,115.99167061463076,243.3909061785739,0.1013817222416418,equalweights,3.462136643307964,117.67832887825372,241.06044023116365,0.1070039164537183
66fb202ecae59771b3c026b9,20.0,0.0,run_1,0.5694731982338239,0.1764776246783926,0.10837620977870986,0.26015034541719384,0.8300284920690046,0.50972661345997,1.2235670063633977,equal-weights,3.796855518442297,100.95689983469154,207.6175821440393,0.1203604649983486,4.967103732765228,82.14996056196088,170.00370359857797,0.0576706674225797,2.5419738877673965,145.51458017899807,296.7329428326523,0.2688860661460371,6.495194900248635,1.1140527365625683,81.88189419787389,175.1713533450602,0.0567771128756232,equalweights,4.967103732765228,82.14996056196088,170.00370359857797,0.0576706674225797
