subject_ID,subject_index,exclude_Ixr,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
66d5e503d83cb35d8bc7a73c,34.0,1.0,0.0011509252514384334,-0.0014595986721473342,-0.0021445901359396866,0.00669776083947833,-2.830343188808423,-4.158626751223788,12.987790502985423,equal-weights
5c7cf8b58ca9000001b52f6e,35.0,0.0,0.7221552355958525,0.25444920236377555,0.19705221043604698,0.321179839088731,1.0133601306165139,0.7847729599885487,1.279119135241128,full
6729136bb1df1c050249f3e7,36.0,0.0,0.37171819216981644,0.14349245114612844,0.0991733665760998,0.1955421894316869,0.9585128148402906,0.6624665060410755,1.3061989875782856,full
671eca42d22a5b2ad604245e,37.0,0.0,0.5137347706751941,0.2158287050503132,0.16232282610817006,0.27836917175713033,1.0996880096897945,0.8270654523387139,1.4183434978087543,full
5d0a8a22c0fd80001626e38d,38.0,0.0,0.3808391374102035,0.13482693632787202,0.09159712007981168,0.1862764268756075,0.8818664266748907,0.5991119221315121,1.2183835917111152,equal-weights
665dd4ef9ba81d499d675de5,39.0,1.0,0.045808079899732075,0.014376195883442723,0.0024546945109975822,0.036040697850169376,0.7076247794633413,0.12082491613759035,1.7739943914720542,equal-weights
616ef680ab8ca318a227f5ec,40.0,1.0,0.03714812691849741,0.023207322017368203,0.006653533971219946,0.04824956081218257,1.4076917469789365,0.40358490533809815,2.926684453287478,full
66b19980c3c58c2bba58922e,41.0,0.0,0.6068374941907414,0.20872257133484798,0.15432370001641862,0.2700629793275876,0.9363374096916158,0.6923019997467522,1.2115128177082544,full
5e9f877ee0b0960f3d2b6d30,42.0,0.0,0.44060106772131763,0.13012092816703477,0.0869161316942669,0.1817990614805372,0.7515661089899057,0.5020193125433268,1.0500540933703488,equal-weights
66706191120230e6a89ddd0e,43.0,0.0,0.6544104543819687,0.18045648156476,0.1297068320509316,0.23875849321598228,0.7671803741437772,0.5514267765778609,1.0150415688433319,equal-weights
673d6028f83d1741dc6af737,44.0,0.0,0.6378863958860022,0.19083010146636042,0.13875706347219993,0.25007673020508575,0.8259230432929561,0.600548106722856,1.0823456702094014,equal-weights
66b67e59805551bf822ba31a,45.0,0.0,0.6672166366853752,0.20379813214854045,0.15055980101116168,0.2637474710915637,0.8549563590626575,0.6316155007734838,1.1064506588906033,equal-weights
671b23ad48265220d2591cb6,46.0,0.0,0.47710675538311315,0.17286268266535357,0.12415883878964169,0.23050140608075947,0.9348653492989257,0.6714682105121083,1.2465835551490745,full
66bad646458ce3651a4b0eec,47.0,0.0,0.5150548747005079,0.17028263818094558,0.12113950557466711,0.2266366251749676,0.8658540124889985,0.6159707653889044,1.152403048138053,equal-weights
6693f1d9fe7d710187a5f8f5,48.0,0.0,0.495130345628842,0.15508220450507482,0.1093823393351759,0.2094434640338422,0.8138240561950437,0.5740051178531097,1.099095347448356,equal-weights
65ce8604935f026846d91805,49.0,0.0,0.6103046299788626,0.20858740055052244,0.15556588710801464,0.2680490966284589,0.931849851139075,0.6949798902585658,1.197490884549821,full
