subject_ID,subject_index,exclude_Ixr,Ixr,Iry,Iry_CI_lower,Iry_CI_upper,info_efficiency,info_efficiency_CI_lower,info_efficiency_CI_upper,bound_class
67367d0a333a8316c597fe24,46.0,0.0,0.7476175576212688,0.3613371262519916,0.29601806591338975,0.43184178755463826,0.7762825052558646,0.6359535987674482,0.9277519534023739,equal-weights
671176d0ec7b61ae6896ea0a,47.0,0.0,0.8144578746624498,0.45606989312278584,0.3852333727835629,0.5317194166624111,0.9231067158687541,0.7797302978241942,1.0762248766698195,full
63f049c2d78b2bc822a16dac,48.0,0.0,0.7741688558485168,0.4331129611347561,0.3610890735091602,0.5100077830486465,0.9074189742567195,0.7565210605577917,1.0685220274739282,full
6642567dfa2ae8171e023eb5,49.0,0.0,0.7489670179961125,0.45616526086082626,0.3845796433743025,0.5341906889604892,0.9787171181810833,0.825127892387321,1.1461231630658688,full
59cd8ca44f2d3d0001d8de53,50.0,0.0,0.30475438894448864,0.08899904417944784,0.05434728528150091,0.13247891321960206,0.4223076089391777,0.25788223133373883,0.6286230778369474,none
672f6bb692f6294cbe6e75c0,51.0,0.0,0.7074956172205605,0.2540407044240791,0.1963437173630761,0.31928263383058336,0.5689280482145785,0.43971476205677607,0.7150383483066198,equal-weights
6172ba772342dcc9343a29db,52.0,0.0,0.8302986934042551,0.49278845786094905,0.4206045823117289,0.5707698797037037,0.9851891551516113,0.8408782033963822,1.1410906375772878,full
663afb4c74805516d7983f27,53.0,0.0,0.7005825891920624,0.242074439388869,0.18629538690816844,0.30674939349640096,0.54625097426845,0.4203832377231322,0.6921926803866018,equal-weights
67321755210a886693f8b99a,54.0,0.0,0.6000778157859805,0.29918632330479367,0.23648746685453295,0.3687533649073802,0.7657530436293993,0.6052783279788505,0.9438065497357065,equal-weights
5bb686b88f1e5f0001cca136,55.0,0.0,0.7857128809156679,0.433032468542904,0.36473413801666554,0.5101368581170973,0.8979268337446601,0.7563048812711461,1.0578088412789532,full
63d82b2de40f94ceb14816cc,56.0,0.0,0.6564666237378693,0.2359660509027782,0.1809109951560256,0.3008710088743944,0.5606820254865806,0.4298649861232185,0.7149035465927709,equal-weights
663c1db6050ff8907df7909a,57.0,0.0,0.5878871297112321,0.38140779946776193,0.3120710168899098,0.4563916572679299,0.9932338999888609,0.8126721939393737,1.1885013004536646,full
5f276d8f38b9f857f5cebf21,58.0,0.0,0.8442494342058442,0.36021148507094936,0.2940835943489501,0.43388227718860045,0.7127768180077606,0.5819247228250995,0.8585546040086365,equal-weights
632a87e7bca66819afd2c640,59.0,0.0,0.48547330367556163,0.1696794809567141,0.12042519064997997,0.22834672168267947,0.5225392834586688,0.3708574099697242,0.7032089658421483,equal-weights
671b808f72d8aafff77cf0a4,61.0,1.0,-0.0011299594844091242,0.0028397280052374933,-0.0016465052930858947,0.016669161790087934,359366884557.1526,-208364842158.0623,2109478347797.6238,full
66800afe07db0b23543d3975,62.0,1.0,-0.020128731523182355,-0.001089370123607047,-0.0015175003567522141,0.006245740133603857,-137859522717.76254,-192039299015.47128,790396886401.477,equal-weights
67274d3a808640324ab4ffd0,63.0,1.0,0.03824889356793987,0.016632464391284664,0.003390584570657993,0.03942573944489035,0.6074041626220356,0.12382140935283513,1.439796153468784,equal-weights
66af5de74d6ff97799fee03e,64.0,1.0,0.04616993971429207,-0.0006967822739189466,-0.0015343815314407155,0.0078025361633402525,-0.021135210155059213,-0.046541763961138724,0.2366711205598618,none
