subject_ID,subject_index,exclude_Ixr,trial_ID,trial_index,observation_1,observation_2,observation_3,observation_4,observation_5,latent_state,optimal_choice,correct,intertrial_duration,trial_start_time,choice,rt,observation_encoding,observation_encoding_ew,observation_encoding_iw
67047fbe4a73fb7c0e482271,30.0,0.0,558.0,458.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,0.0,0.4369,3042.5737,1.0,0.1007,1040.0,14,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,20.0,459.0,2.0,4.0,3.0,4.0,1.0,1.0,1.0,0.0,0.6291,3044.8564,2.0,0.1008,2111.0,32,2001.0
67047fbe4a73fb7c0e482271,30.0,0.0,140.0,460.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3694,3047.2388,1.0,0.0334,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,113.0,461.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3636,3049.3887,1.0,0.0335,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,125.0,462.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.4117,3051.4551,1.0,0.0013,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,236.0,463.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.5297,3053.5221,1.0,0.0327,3110.0,41,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,183.0,464.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.3349,3055.7376,1.0,0.0347,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,411.0,465.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.429,3059.7632,2.0,0.067,212.0,23,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,90.0,466.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5339,3061.9052,1.0,0.0014,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,523.0,467.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.5102,3064.1121,2.0,0.0015,311.0,32,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,452.0,468.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3797,3066.29,2.0,0.1334,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,87.0,469.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.536,3068.4544,2.0,0.1656,320.0,32,320.0
67047fbe4a73fb7c0e482271,30.0,0.0,365.0,470.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.5066,3070.905,2.0,0.1003,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,272.0,471.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.3982,3073.2717,1.0,0.0013,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,424.0,472.0,3.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,0.6562,3075.3416,2.0,0.4298,1202.0,32,1002.0
67047fbe4a73fb7c0e482271,30.0,0.0,138.0,473.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3999,3078.0971,1.0,0.0017,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,28.0,474.0,4.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,0.3971,3080.1411,1.0,0.0658,3101.0,41,3001.0
67047fbe4a73fb7c0e482271,30.0,0.0,50.0,475.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.3894,3082.2732,1.0,0.0013,1130.0,23,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,223.0,476.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,2.3015,3084.3122,1.0,0.0738,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,455.0,477.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4636,3088.3623,2.0,0.0012,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,581.0,478.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.5043,3090.474,1.0,0.0331,320.0,32,320.0
67047fbe4a73fb7c0e482271,30.0,0.0,436.0,479.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.5699,3092.7719,2.0,0.1474,41.0,5,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,99.0,480.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.413,3095.2051,1.0,0.0674,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,312.0,481.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.3635,3097.3569,2.0,0.1314,23.0,5,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,59.0,482.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.3633,3099.5219,1.0,0.1347,1130.0,23,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,444.0,483.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3647,3101.6873,2.0,0.1315,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,527.0,484.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.4039,3103.8388,2.0,0.0017,311.0,32,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,416.0,485.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.4985,3105.9086,2.0,0.0014,1112.0,23,1002.0
67047fbe4a73fb7c0e482271,30.0,0.0,38.0,486.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.43,3108.0707,1.0,0.1011,230.0,23,230.0
67047fbe4a73fb7c0e482271,30.0,0.0,514.0,487.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5538,3110.2722,2.0,0.0012,1121.0,23,1001.0
67047fbe4a73fb7c0e482271,30.0,0.0,421.0,488.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,1.9136,3112.5031,2.0,0.101,302.0,32,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,201.0,489.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.4439,3116.1741,1.0,0.0343,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,108.0,490.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.5233,3118.3212,1.0,0.0015,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,515.0,491.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5636,3120.5015,2.0,0.0998,1121.0,23,1001.0
67047fbe4a73fb7c0e482271,30.0,0.0,152.0,492.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5628,3122.8041,1.0,0.1012,410.0,41,410.0
67047fbe4a73fb7c0e482271,30.0,0.0,128.0,493.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.3775,3125.1216,1.0,0.0012,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,117.0,494.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.31,3127.1706,1.0,0.0673,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,308.0,495.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.4109,3129.2034,2.0,0.0013,23.0,5,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,324.0,496.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3668,3131.2901,2.0,0.0338,113.0,14,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,332.0,497.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3476,3133.3415,2.0,0.1146,113.0,14,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,486.0,498.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.1992,3135.4905,2.0,0.1006,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,345.0,499.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.2768,3137.4573,2.0,0.0014,32.0,5,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,88.0,500.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3136,3139.3727,1.0,0.1007,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,110.0,501.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,2.1454,3141.4404,1.0,0.0346,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,60.0,502.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.3995,3145.2885,1.0,0.0012,1130.0,23,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,42.0,503.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,0.3637,3147.3231,1.0,0.1346,230.0,23,230.0
67047fbe4a73fb7c0e482271,30.0,0.0,494.0,504.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.345,3149.4884,2.0,0.0352,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,206.0,505.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.2088,3151.5396,1.0,0.1343,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,320.0,506.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.2346,3153.555,2.0,0.1013,113.0,14,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,287.0,507.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.3556,3155.5442,1.0,0.1133,3200.0,50,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,176.0,508.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3621,3157.6465,1.0,0.0366,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,199.0,509.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3306,3159.7046,1.0,0.0331,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,116.0,510.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4795,3161.7214,1.0,0.0658,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,306.0,511.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,0.5344,3163.9382,2.0,0.0993,104.0,14,4.0
67047fbe4a73fb7c0e482271,30.0,0.0,63.0,512.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.5287,3166.2225,1.0,0.0012,1130.0,23,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,314.0,513.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.4811,3170.404,2.0,0.1027,23.0,5,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,213.0,514.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.2306,3172.6567,1.0,0.1008,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,36.0,515.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,0.4106,3174.6387,1.0,0.068,1040.0,14,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,491.0,516.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.402,3176.7707,2.0,0.0651,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,285.0,517.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4119,3178.8901,1.0,0.0343,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,485.0,518.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.3439,3181.005,2.0,0.1008,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,587.0,519.0,2.0,2.0,3.0,3.0,3.0,2.0,1.0,0.0,0.4699,3183.1204,1.0,0.0012,320.0,32,320.0
67047fbe4a73fb7c0e482271,30.0,0.0,419.0,520.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,0.3903,3185.3371,2.0,0.0012,302.0,32,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,343.0,521.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.4256,3187.4718,2.0,0.0674,32.0,5,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,86.0,522.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,0.5704,3191.6377,2.0,0.0331,320.0,32,320.0
67047fbe4a73fb7c0e482271,30.0,0.0,281.0,523.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.136,3194.0046,1.0,0.1051,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,446.0,524.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.299,3196.0049,2.0,0.0652,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,550.0,525.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.8438,3198.0416,2.0,0.1342,140.0,14,140.0
67047fbe4a73fb7c0e482271,30.0,0.0,546.0,526.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.486,3200.6698,2.0,0.0014,140.0,14,140.0
67047fbe4a73fb7c0e482271,30.0,0.0,448.0,527.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3317,3202.8289,2.0,0.0686,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,71.0,528.0,2.0,3.0,3.0,2.0,3.0,1.0,1.0,0.0,3.6775,3204.904,2.0,0.101,320.0,32,320.0
67047fbe4a73fb7c0e482271,30.0,0.0,193.0,529.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4028,3210.4378,1.0,0.1011,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,451.0,530.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4786,3212.7061,2.0,0.1015,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,169.0,531.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.4309,3214.9563,1.0,0.0341,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,356.0,532.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.2336,3217.0718,2.0,0.098,32.0,5,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,202.0,533.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3971,3219.0721,1.0,0.0345,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,391.0,534.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,0.2394,3221.1726,2.0,0.1676,1022.0,14,1002.0
67047fbe4a73fb7c0e482271,30.0,0.0,442.0,535.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.2648,3223.2321,2.0,0.0339,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,56.0,536.0,4.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,0.332,3225.188,1.0,0.0367,1130.0,23,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,253.0,537.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.6795,3227.2034,1.0,0.1346,500.0,50,500.0
67047fbe4a73fb7c0e482271,30.0,0.0,470.0,538.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.4123,3229.6893,2.0,0.0012,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,364.0,539.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4464,3231.7718,2.0,0.0672,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,275.0,540.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.4674,3233.9396,1.0,0.0013,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,109.0,541.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.2449,3236.0721,1.0,0.0676,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,302.0,542.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.2336,3238.0376,2.0,0.1025,14.0,5,4.0
67047fbe4a73fb7c0e482271,30.0,0.0,553.0,543.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.8365,3245.0855,2.0,0.1372,140.0,14,140.0
67047fbe4a73fb7c0e482271,30.0,0.0,593.0,544.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,0.2111,3247.8209,1.0,0.0014,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,377.0,545.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.1065,3249.7742,2.0,0.033,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,594.0,546.0,2.0,4.0,3.0,3.0,2.0,2.0,1.0,0.0,2.738,3251.6537,1.0,0.1344,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,418.0,547.0,1.0,3.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0007,3256.2877,2.0,0.067,1112.0,23,1002.0
67047fbe4a73fb7c0e482271,30.0,0.0,543.0,548.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.5323,3259.1047,2.0,0.0338,50.0,5,50.0
67047fbe4a73fb7c0e482271,30.0,0.0,283.0,549.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,0.1665,3261.3225,1.0,0.1009,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,441.0,550.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.5031,3263.2416,2.0,0.0012,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,243.0,551.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3971,3265.3887,1.0,0.0013,3110.0,41,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,134.0,552.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.2359,3267.4558,1.0,0.0013,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,560.0,553.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.5361,3269.3607,2.0,0.0368,230.0,23,230.0
67047fbe4a73fb7c0e482271,30.0,0.0,497.0,554.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.2575,3271.5581,2.0,0.0781,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,254.0,555.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.31,3273.5677,1.0,0.0687,500.0,50,500.0
67047fbe4a73fb7c0e482271,30.0,0.0,414.0,556.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,0.2964,3275.6192,2.0,0.1009,212.0,23,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,211.0,557.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.2328,3277.6708,1.0,0.0338,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,471.0,558.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.3344,3279.5906,2.0,0.0336,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,291.0,559.0,4.0,4.0,4.0,3.0,3.0,1.0,1.0,1.0,0.6685,3281.6228,1.0,0.1486,3200.0,50,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,170.0,560.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.303,3284.1208,1.0,0.04,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,180.0,561.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3011,3286.1366,1.0,0.0012,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,144.0,562.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.2641,3288.1059,1.0,0.0668,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,240.0,563.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.266,3290.1057,1.0,0.066,3110.0,41,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,215.0,564.0,3.0,3.0,4.0,4.0,2.0,1.0,1.0,1.0,0.279,3292.1074,1.0,0.1121,2210.0,41,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,541.0,565.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.8786,3294.1368,2.0,0.1658,50.0,5,50.0
67047fbe4a73fb7c0e482271,30.0,0.0,165.0,566.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.2687,3299.8369,1.0,0.0343,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,439.0,567.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.2652,3301.7898,2.0,0.0017,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,573.0,568.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1.0,0.8302,3303.7367,2.0,0.0664,230.0,23,230.0
67047fbe4a73fb7c0e482271,30.0,0.0,456.0,569.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,0.2715,3306.2879,2.0,0.1335,131.0,14,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,350.0,570.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.294,3308.3438,2.0,0.0337,32.0,5,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,368.0,571.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3324,3310.3031,2.0,0.0662,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,528.0,572.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.3096,3312.3556,2.0,0.0345,311.0,32,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,504.0,573.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.2681,3314.3539,2.0,0.0701,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,179.0,574.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,0.8629,3316.3585,1.0,0.1017,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,191.0,575.0,4.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,1.5111,3322.1849,1.0,0.0012,1310.0,41,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,250.0,576.0,2.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,0.4334,3325.4372,1.0,0.0664,4010.0,41,4000.0
67047fbe4a73fb7c0e482271,30.0,0.0,279.0,577.0,4.0,4.0,3.0,3.0,3.0,1.0,1.0,1.0,2.1648,3327.6047,1.0,0.1118,2300.0,50,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,123.0,578.0,4.0,3.0,2.0,2.0,4.0,1.0,1.0,1.0,0.464,3331.5387,1.0,0.0012,2120.0,32,2000.0
67047fbe4a73fb7c0e482271,30.0,0.0,500.0,579.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4297,3333.6718,2.0,0.0655,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,327.0,580.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4122,3335.8374,2.0,0.0343,113.0,14,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,244.0,581.0,3.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,0.3639,3337.9373,1.0,0.078,3110.0,41,3000.0
67047fbe4a73fb7c0e482271,30.0,0.0,6.0,582.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,0.0,0.6237,3340.0552,2.0,0.0757,1121.0,23,1001.0
67047fbe4a73fb7c0e482271,30.0,0.0,162.0,583.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.5622,3342.4941,1.0,0.0683,410.0,41,410.0
67047fbe4a73fb7c0e482271,30.0,0.0,366.0,584.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.4305,3344.9036,2.0,0.0012,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,536.0,585.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,0.4997,3347.004,2.0,0.0017,401.0,41,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,511.0,586.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.4686,3349.1536,2.0,0.0715,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,103.0,587.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.3803,3351.3902,1.0,0.1012,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,329.0,588.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.3218,3353.5725,2.0,0.0665,113.0,14,3.0
67047fbe4a73fb7c0e482271,30.0,0.0,423.0,589.0,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,0.2336,3355.6448,2.0,0.1066,302.0,32,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,120.0,590.0,2.0,4.0,3.0,2.0,3.0,1.0,1.0,1.0,0.2954,3357.6714,1.0,0.0012,1220.0,32,1000.0
67047fbe4a73fb7c0e482271,30.0,0.0,600.0,591.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,1.2723,3359.6197,1.0,0.039,500.0,50,500.0
67047fbe4a73fb7c0e482271,30.0,0.0,551.0,592.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.468,3362.672,2.0,0.0015,140.0,14,140.0
67047fbe4a73fb7c0e482271,30.0,0.0,506.0,593.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.2644,3364.9055,2.0,0.0332,221.0,23,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,387.0,594.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.399,3366.8685,2.0,0.0337,122.0,14,2.0
67047fbe4a73fb7c0e482271,30.0,0.0,10.0,595.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,2.8979,3372.9375,2.0,0.001,311.0,32,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,519.0,596.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0783,3377.5721,2.0,0.0013,311.0,32,1.0
67047fbe4a73fb7c0e482271,30.0,0.0,255.0,597.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,0.7327,3380.392,1.0,0.0012,500.0,50,500.0
67047fbe4a73fb7c0e482271,30.0,0.0,549.0,598.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,0.5982,3382.7717,2.0,0.0013,140.0,14,140.0
67047fbe4a73fb7c0e482271,30.0,0.0,23.0,599.0,4.0,3.0,3.0,1.0,3.0,1.0,1.0,0.0,0.6087,3385.0558,2.0,0.1001,1301.0,41,1001.0
5fb951898639c17a684074e1,31.0,0.0,380.0,0.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.631,1101.668,2.0,0.245,122.0,14,2.0
5fb951898639c17a684074e1,31.0,0.0,491.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,0.461,1104.627,2.0,0.257,221.0,23,1.0
5fb951898639c17a684074e1,31.0,0.0,525.0,2.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,0.486,1107.035,2.0,0.281,311.0,32,1.0
